mean_test_score,std_test_score,mean_train_score,std_train_score,rank_test_score,params
0.6017434030446216,0.007540272098506878,0.9940433552454004,0.0003795294855437139,37,"{'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}"
0.6017434030446216,0.007540272098506878,0.9940433552454004,0.0003795294855437139,37,"{'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}"
0.6017434030446216,0.007540272098506878,0.9940433552454004,0.0003795294855437139,37,"{'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}"
0.5982459502971949,0.012419365539044972,0.8997972746575627,0.0033949167379094107,43,"{'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5982459502971949,0.012419365539044972,0.8997972746575627,0.0033949167379094107,43,"{'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5982459502971949,0.012419365539044972,0.8997972746575627,0.0033949167379094107,43,"{'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5982459502971949,0.012419365539044972,0.8997972746575627,0.0033949167379094107,43,"{'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5982459502971949,0.012419365539044972,0.8997972746575627,0.0033949167379094107,43,"{'clf__C': 1, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5982459502971949,0.012419365539044972,0.8997972746575627,0.0033949167379094107,43,"{'clf__C': 1, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5960642686621901,0.007351742476606059,0.9981706672530617,0.0003997037999316891,49,"{'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5960642686621901,0.007351742476606059,0.9981706672530617,0.0003997037999316891,49,"{'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5960642686621901,0.007351742476606059,0.9981706672530617,0.0003997037999316891,49,"{'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5960642686621901,0.007351742476606059,0.9981706672530617,0.0003997037999316891,49,"{'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5960642686621901,0.007351742476606059,0.9981706672530617,0.0003997037999316891,49,"{'clf__C': 3, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5960642686621901,0.007351742476606059,0.9981706672530617,0.0003997037999316891,49,"{'clf__C': 3, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5958373220137021,0.01609075213045497,0.9998442670819545,7.786645902276846e-05,55,"{'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}"
0.5958373220137021,0.01609075213045497,0.9998442670819545,7.786645902276846e-05,55,"{'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}"
0.5958373220137021,0.01609075213045497,0.9998442670819545,7.786645902276846e-05,55,"{'clf__C': 3, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}"
0.5958373220137021,0.01609075213045497,0.9998442670819545,7.786645902276846e-05,55,"{'clf__C': 3, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}"
0.5958373220137021,0.01609075213045497,0.9998442670819545,7.786645902276846e-05,55,"{'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}"
0.5958373220137021,0.01609075213045497,0.9998442670819545,7.786645902276846e-05,55,"{'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}"
0.594410115566265,0.01436275414270017,0.7947065387370682,0.003311397015390497,61,"{'clf__C': 0.1, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.594410115566265,0.01436275414270017,0.7947065387370682,0.003311397015390497,61,"{'clf__C': 0.1, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.594410115566265,0.01436275414270017,0.7947065387370682,0.003311397015390497,61,"{'clf__C': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.594410115566265,0.01436275414270017,0.7947065387370682,0.003311397015390497,61,"{'clf__C': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.594410115566265,0.01436275414270017,0.7947065387370682,0.003311397015390497,61,"{'clf__C': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.594410115566265,0.01436275414270017,0.7947065387370682,0.003311397015390497,61,"{'clf__C': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5941321115345078,0.008757309217272457,0.8385525799949873,0.0056036243420187,67,"{'clf__C': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5941321115345078,0.008757309217272457,0.8385525799949873,0.0056036243420187,67,"{'clf__C': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5941321115345078,0.008757309217272457,0.8385525799949873,0.0056036243420187,67,"{'clf__C': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5941321115345078,0.008757309217272457,0.8385525799949873,0.0056036243420187,67,"{'clf__C': 0.1, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5941321115345078,0.008757309217272457,0.8385525799949873,0.0056036243420187,67,"{'clf__C': 0.1, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5941321115345078,0.008757309217272457,0.8385525799949873,0.0056036243420187,67,"{'clf__C': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5937089144568296,0.01276372882797252,0.9103478218848906,0.0022018122095594796,73,"{'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5937089144568296,0.01276372882797252,0.9103478218848906,0.0022018122095594796,73,"{'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5937089144568296,0.01276372882797252,0.9103478218848906,0.0022018122095594796,73,"{'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5937089144568296,0.01276372882797252,0.9103478218848906,0.0022018122095594796,73,"{'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5937089144568296,0.01276372882797252,0.9103478218848906,0.0022018122095594796,73,"{'clf__C': 1, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5937089144568296,0.01276372882797252,0.9103478218848906,0.0022018122095594796,73,"{'clf__C': 1, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5921340734015541,0.0151454057050946,0.9998832003114659,9.536654634155898e-05,79,"{'clf__C': 10, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}"
0.5921340734015541,0.0151454057050946,0.9998832003114659,9.536654634155898e-05,79,"{'clf__C': 10, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}"
